zoneId;data;temp_media;umidita_med;radSolareMedia;precipitazione
Zones ;Data;float;float;float;float
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 06:30;15.38;85.95;13.93;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 07:00;15.43;85.67;24.51;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 07:30;15.57;85.35;49.72;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 08:00;15.66;84.66;67.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 08:30;15.78;83.87;119.86;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 09:00;15.86;83.31;122.52;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 09:30;16.18;81.95;256.23;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 10:00;16.46;80.16;217.61;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 10:30;16.29;80.53;134.20;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 11:00;16.03;82.58;82.66;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 11:30;15.79;84.47;69.26;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 12:00;15.92;82.98;70.29;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 12:30;16.05;82.15;82.49;0.40
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 13:00;16.16;81.97;109.72;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 13:30;16.40;80.67;192.82;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 14:00;16.20;81.61;69.76;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 14:30;16.11;82.11;20.42;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 15:00;13.97;85.62;0.00;3.60
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 15:30;12.48;81.82;0.00;2.80
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 16:00;12.21;81.45;506.04;1.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 16:30;12.24;82.83;968.42;0.80
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 17:00;12.12;85.03;822.22;0.20
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 17:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 18:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 18:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 19:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 19:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 20:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 20:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 21:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 21:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 22:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 22:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/01/2024 23:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/01/2024 23:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 00:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 00:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 01:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 01:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 02:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 02:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 03:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 03:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 04:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 04:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 05:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 05:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 06:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 06:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 07:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 07:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 08:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 08:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 09:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 09:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 10:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 10:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 11:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 11:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 12:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 12:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 13:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 13:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 14:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 14:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 15:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 15:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 16:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 16:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 17:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 17:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 18:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 18:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 19:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 19:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 20:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 20:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 21:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 21:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 22:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 22:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/01/2024 23:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/01/2024 23:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 00:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 00:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 01:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 01:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 02:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 02:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 03:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 03:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 04:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 04:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 05:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 05:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 06:00;10.58;83.85;294.58;0.20
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 06:30;9.87;78.57;60.61;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 07:00;9.65;73.45;165.85;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 07:30;10.72;64.67;360.35;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 08:00;12.33;65.50;1288.52;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 08:30;12.75;68.13;1154.81;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 09:00;12.90;69.94;185.36;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 09:30;12.82;70.78;279.93;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 10:00;13.97;68.22;463.91;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 10:30;14.05;66.68;444.45;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 11:00;13.43;63.37;301.68;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 11:30;12.94;65.15;244.95;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 12:00;12.74;64.53;197.05;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 12:30;12.66;65.07;149.55;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 13:00;13.58;64.11;257.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 13:30;14.24;62.64;145.67;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 14:00;14.30;63.12;136.64;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 14:30;13.24;64.38;105.26;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 15:00;12.90;66.82;80.75;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 15:30;12.91;66.01;47.02;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 16:00;12.47;64.31;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 16:30;12.46;63.17;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 17:00;12.50;64.01;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 17:30;12.43;64.44;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 18:00;12.34;64.94;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 18:30;11.96;68.98;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 19:00;11.07;75.48;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 19:30;10.85;75.58;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 20:00;10.76;75.52;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 20:30;10.84;74.55;11.16;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 21:00;10.93;71.51;11.40;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 21:30;10.99;69.35;11.71;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 22:00;11.04;68.29;12.37;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 22:30;10.86;66.44;12.54;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/01/2024 23:00;10.79;68.23;12.97;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/01/2024 23:30;10.75;68.39;13.03;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 00:00;10.46;70.24;13.22;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 00:30;10.10;72.49;13.41;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 01:00;9.97;71.57;13.61;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 01:30;9.97;71.17;13.66;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 02:00;9.98;71.12;13.40;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 02:30;9.65;74.00;13.70;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 03:00;10.13;72.28;13.39;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 03:30;9.92;75.11;13.57;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 04:00;9.71;78.49;13.41;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 04:30;9.79;79.13;13.28;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 05:00;10.00;76.88;13.60;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 05:30;10.06;76.34;13.64;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 06:00;10.33;75.24;13.79;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 06:30;10.36;74.81;19.46;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 07:00;10.70;72.51;45.13;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 07:30;11.02;70.81;116.10;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 08:00;11.53;67.35;179.07;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 08:30;12.56;63.12;253.83;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 09:00;13.19;61.76;211.39;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 09:30;12.61;62.24;118.10;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 10:00;12.13;60.15;86.93;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 10:30;11.54;65.61;66.22;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 11:00;11.08;70.11;81.40;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 11:30;11.14;71.68;100.01;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 12:00;11.30;70.04;60.96;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 12:30;11.46;63.50;95.53;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 13:00;11.68;62.86;181.88;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 13:30;11.67;62.98;148.17;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 14:00;11.30;64.16;98.78;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 14:30;11.16;65.41;59.80;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 15:00;11.10;68.37;32.59;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 15:30;10.81;68.24;20.61;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 16:00;10.43;67.06;14.57;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 16:30;10.62;67.10;12.78;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 17:00;10.50;66.22;12.98;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 17:30;10.23;66.45;13.01;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 18:00;10.27;66.20;12.95;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 18:30;10.27;66.04;12.91;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 19:00;9.89;67.86;12.88;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 19:30;9.89;66.83;12.86;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 20:00;9.80;65.92;13.04;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 20:30;9.58;65.96;12.91;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 21:00;9.55;64.92;13.20;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 21:30;9.44;64.51;13.04;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 22:00;9.34;65.33;13.18;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 22:30;9.29;64.89;13.06;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/01/2024 23:00;9.18;65.64;13.04;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/01/2024 23:30;9.17;65.35;12.91;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 00:00;9.12;64.69;13.22;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 00:30;9.04;64.69;13.23;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 01:00;9.10;65.93;13.22;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 01:30;9.10;65.74;13.16;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 02:00;8.95;66.83;13.05;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 02:30;8.95;66.87;13.18;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 03:00;9.26;65.18;12.93;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 03:30;9.11;66.21;13.12;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 04:00;9.02;66.74;13.38;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 04:30;9.01;66.62;13.31;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 05:00;9.02;65.68;13.14;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 05:30;9.10;65.05;13.26;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 06:00;9.01;66.29;13.25;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 06:30;9.06;65.41;14.94;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 07:00;9.21;63.93;24.13;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 07:30;9.72;60.16;43.23;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 08:00;10.25;58.38;71.23;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 08:30;10.52;60.23;110.92;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 09:00;10.96;59.07;132.36;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 09:30;11.00;57.89;182.87;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 10:00;11.53;55.62;193.12;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 10:30;12.14;54.05;217.04;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 11:00;12.51;53.18;210.87;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 11:30;13.14;52.62;416.42;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 12:00;13.38;51.59;330.13;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 12:30;12.56;55.04;344.54;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 13:00;12.69;54.64;332.39;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 13:30;12.37;55.51;166.89;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 14:00;11.93;56.90;86.13;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 14:30;11.68;57.99;36.03;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 15:00;11.71;58.31;26.24;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 15:30;11.57;59.75;21.29;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 16:00;11.55;60.18;14.38;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 16:30;11.48;60.82;13.19;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 17:00;11.22;62.79;13.46;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 17:30;11.00;64.76;13.38;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 18:00;10.97;66.17;13.35;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 18:30;10.74;67.77;13.26;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 19:00;10.33;69.17;13.21;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 19:30;10.01;70.71;13.21;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 20:00;9.99;70.97;13.01;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 20:30;9.76;72.11;13.22;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 21:00;9.84;72.70;12.84;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 21:30;9.93;72.95;13.05;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 22:00;10.04;73.21;12.81;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 22:30;10.17;72.71;13.32;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/01/2024 23:00;10.01;72.39;13.05;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/01/2024 23:30;9.95;71.08;13.29;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 00:00;10.01;69.47;13.34;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 00:30;9.95;68.45;13.32;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 01:00;9.89;67.84;13.10;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 01:30;9.87;67.08;13.19;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 02:00;9.92;65.68;13.21;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 02:30;9.87;65.69;13.05;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 03:00;9.93;65.85;13.19;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 03:30;9.97;66.31;13.06;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 04:00;9.90;66.67;13.28;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 04:30;9.86;67.07;13.08;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 05:00;9.96;66.39;13.29;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 05:30;9.96;66.29;13.25;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 06:00;9.78;67.64;13.09;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 06:30;9.78;68.47;14.59;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 07:00;9.91;67.22;36.10;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 07:30;10.22;66.98;69.48;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 08:00;10.36;68.65;78.05;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 08:30;10.60;68.48;101.60;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 09:00;11.11;67.71;147.70;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 09:30;11.58;65.32;239.46;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 10:00;12.63;61.12;377.57;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 10:30;12.12;62.76;188.04;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 11:00;12.53;60.53;244.03;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 11:30;12.71;58.36;219.88;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;11/01/2024 12:00;13.15;57.38;298.01;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;11/01/2024 12:30;13.01;57.61;243.83;0.00
